university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
University of Tennessee Knoxville,AFST,376,The African-American Experience from the Colonial Period to the Civil War,"Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Sep 28, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,AFST,421,Comparative Studies in African and African-American Societies,"Comparative studies of African and African-American societies in such areas as education, religion, and social stratification. Includes the respective views African-Americans and Africans have of each other and the concept of Pan-Africanism. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,ADVT,250,Advertising Principles,"Survey of the role of advertising in American business and society. Relationship between advertising and marketing; functional components of the advertising process ― research, media, creative, and management.",False,False,False,False
University of Tennessee Knoxville,AFST,432,Senior Research Project,Students design and implement a research project of their choice in the field of Africana studies. Writing-emphasis course.,False,False,False,False
University of Tennessee Knoxville,AFST,429,History and Philosophy of African-American Education,"Focuses on attempts by African-Americans to secure an education for themselves and their children from the era of slavery to the Brown decision in 1954. Examines black perceptions of the importance of education and special obstacles confronting African-Americans who seek education on the primary, secondary, college, or graduate level. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AFST,431,Research Seminar in Africana Studies,Teaches basic approaches to the research process and the development of research skills.,False,False,False,False
University of Tennessee Knoxville,AFST,381,History of South Africa,"Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Sep 28, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,AFST,443,Topics in Black Literature,"Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Dec 07, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,AFST,450,Issues and Topics in African-American Studies,"Topics vary, but include a variety of problems, issues, and individuals from the field of African-American studies.",False,False,False,False
University of Tennessee Knoxville,AFST,461,Art of Southern and Eastern Africa,(See Art History 461.),False,False,False,False
University of Tennessee Knoxville,AFST,442,Comparative Poverty and Development,"Please enable Javascript for full functionality. Different browsers use different keystrokes to activate accesskey shortcuts. Please reference the following list to use access keys on your system. Alt and the accesskey, for Internet Explorer on Windows Shift and Alt and the accesskey, for Firefox on Windows Shift and Esc and the accesskey, for Windows or Mac Ctrl and the accesskey, for the following browsers on a Mac: Internet Explorer 5.2, Safari 1.2, Firefox, Mozilla, Netscape 6+. We use the following access keys on our gateway n Skip to Navigation k Accesskeys description h Help The University of Tennessee, Knoxville Calendars EVENT CALENDAR ACADEMIC CALENDAR ACADEMIC TIMETABLE KEY DATES Maps Interactive Archive A-Z A-E F-J K-O P-T U-Z People Finder CAMPUS DIRECTORY CHANCELLOR PROVOST VICE CHANCELLORS ACADEMIC DEANS E-mail TMAIL VOLMAIL LISTSERV ABOUT Logins MYUTK ONLINE@UT IRIS WEB ACCOUNTS PASSWORDS Libraries UNIVERSITY LIBRARIES AGRICULTURE & VET MED LAW MEDICAL MUSIC SOCIAL WORK SPACE INSTITUTE SPECIAL COLLECTIONS Admissions Academics Research life@ut Global Public Service Diversity Athletics Information for: Prospective Students Current Students Faculty and Staff Alumni and Friends Parents Community Contribute to a big idea. Give to UT. ABOUT UT History Administration Vision & Mission Traditions Knoxville Branding OUR INITIATIVES Vol Vision: Top 25 Civility & Community Switch Your Thinking Ready for the World CONTACT US Campus Information Emergency Web Team Media Relations ABOUT THIS SITE Accessibility Redesign Web Templates Office of Communications & Marketing Connect with us: Facebook Twitter YouTube iTunesU Flickr The University of Tennessee, Knoxville. Big Orange. Big Ideas. Knoxville, Tennessee 37996 | 865-974-1000 The flagship campus of the University of Tennessee System University of Tennessee, Knoxville 2009-2010 Undergraduate Catalog 2016-2017 Undergraduate Catalog 2015-2016 Graduate Catalog 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2014-20",True,False,False,False
University of Tennessee Knoxville,AFST,456,"Race, Ethnicity, Crime, and Justice","Please enable Javascript for full functionality. Skip to Content The University of Tennessee, Knoxville Academic Catalog Academic Catalog Enrollment and Degree Verification MyUTK uTrack Dean’s List GPA Calculators CALENDARS CONFIRMED DEGREES The Graduate School Email: gradschool@utk.edu 111 Student Services Building, Knoxville, TN 37996-0211 Phone: (865) 974-2475 - Fax: (865) 946-1090 Office of the University Registrar Enrollment Management 209 Student Services Building, Knoxville, TN 37996-0200 Call One Stop: 865-974-1111 Email One Stop: onestop@utk.edu The University of Tennessee, Knoxville The University of Tennessee, Knoxville Knoxville, Tennessee 37996 865-974-1000 Search for: Events A-Z Apply Privacy Map Directory Give to UT Accessibility The flagship campus of the University of Tennessee System and partner in the Tennessee Transfer Pathway . University of Tennessee, Knoxville Sep 28, 2021 2009-2010 Undergraduate Catalog Select a Catalog 2021-2022 Undergraduate Catalog 2021-2022 Graduate Catalog 2020-2021 Undergraduate Catalog [ARCHIVED CATALOG] 2020-2021 Graduate Catalog [ARCHIVED CATALOG] 2019-2020 Undergraduate Catalog [ARCHIVED CATALOG] 2019-2020 Graduate Catalog [ARCHIVED CATALOG] 2018-2019 Undergraduate Catalog [ARCHIVED CATALOG] 2018-2019 Graduate Catalog [ARCHIVED CATALOG] 2017-2018 Undergraduate Catalog [ARCHIVED CATALOG] 2017-2018 Graduate Catalog [ARCHIVED CATALOG] 2016-2017 Undergraduate Catalog [ARCHIVED CATALOG] 2016-2017 Graduate Catalog [ARCHIVED CATALOG] 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2015-2016 Graduate Catalog [ARCHIVED CATALOG] 2014-2015 Undergraduate Catalog [ARCHIVED CATALOG] 2014-2015 Graduate Catalog [ARCHIVED CATALOG] 2013-2014 Undergraduate Catalog [ARCHIVED CATALOG] 2013-2014 Graduate Catalog [ARCHIVED CATALOG] 2012-2013 Undergraduate Catalog [ARCHIVED CATALOG] 2012-2013 Graduate Catalog [ARCHIVED CATALOG] 2011-2012 Undergraduate Catalog [ARCHIVED CATALOG] 2011-2012 Graduate Catalog [ARCHIVED CATALOG] 2010-2011 Und",False,False,False,False
University of Tennessee Knoxville,AFST,452,Black African Politics,(See Political Science 452.),False,False,False,False
University of Tennessee Knoxville,ADVT,492,Advertising Practicum,Experience in a functional area of advertising.,False,False,False,False
University of Tennessee Knoxville,AFST,462,Art and Archaeology of Ancient Africa,(See Art History 462.),False,False,False,False
University of Tennessee Knoxville,AFST,470,African-American Art,(See Art History 470.),False,False,False,False
University of Tennessee Knoxville,AFST,480,African-American Communities in Urban America,"Evaluates the benevolent and historical influence of three major institutions, the church, the family, and the school, upon the African-American struggle to survive. Includes political, economic, and social factors utilized by black people in developing coping strategies and mechanisms. Writing-emphasis course.",False,False,False,False
University of Tennessee Knoxville,AFST,473,Black Male in American Society,"Examines historical images, myths, and stereotypes which have developed concerning African-American males in American society. Includes the impact of such critical factors as black feminism, violence, concepts of masculinity, the family, white males, white females, homosexuality, nationalism, and athletics on African-American males in America.",True,False,False,False
University of Tennessee Knoxville,AFST,472,Civil Rights Movement,"Please enable Javascript for full functionality. Different browsers use different keystrokes to activate accesskey shortcuts. Please reference the following list to use access keys on your system. Alt and the accesskey, for Internet Explorer on Windows Shift and Alt and the accesskey, for Firefox on Windows Shift and Esc and the accesskey, for Windows or Mac Ctrl and the accesskey, for the following browsers on a Mac: Internet Explorer 5.2, Safari 1.2, Firefox, Mozilla, Netscape 6+. We use the following access keys on our gateway n Skip to Navigation k Accesskeys description h Help The University of Tennessee, Knoxville Calendars EVENT CALENDAR ACADEMIC CALENDAR ACADEMIC TIMETABLE KEY DATES Maps Interactive Archive A-Z A-E F-J K-O P-T U-Z People Finder CAMPUS DIRECTORY CHANCELLOR PROVOST VICE CHANCELLORS ACADEMIC DEANS E-mail TMAIL VOLMAIL LISTSERV ABOUT Logins MYUTK ONLINE@UT IRIS WEB ACCOUNTS PASSWORDS Libraries UNIVERSITY LIBRARIES AGRICULTURE & VET MED LAW MEDICAL MUSIC SOCIAL WORK SPACE INSTITUTE SPECIAL COLLECTIONS Admissions Academics Research life@ut Global Public Service Diversity Athletics Information for: Prospective Students Current Students Faculty and Staff Alumni and Friends Parents Community Contribute to a big idea. Give to UT. ABOUT UT History Administration Vision & Mission Traditions Knoxville Branding OUR INITIATIVES Vol Vision: Top 25 Civility & Community Switch Your Thinking Ready for the World CONTACT US Campus Information Emergency Web Team Media Relations ABOUT THIS SITE Accessibility Redesign Web Templates Office of Communications & Marketing Connect with us: Facebook Twitter YouTube iTunesU Flickr The University of Tennessee, Knoxville. Big Orange. Big Ideas. Knoxville, Tennessee 37996 | 865-974-1000 The flagship campus of the University of Tennessee System University of Tennessee, Knoxville 2009-2010 Undergraduate Catalog 2016-2017 Undergraduate Catalog 2015-2016 Graduate Catalog 2015-2016 Undergraduate Catalog [ARCHIVED CATALOG] 2014-20",True,False,False,False
